Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
INTERPRO	IPR013783:Immunoglobulin-like fold	30	4.160887656033287	0.0013433494732572936	P33005, Q2QLE0, B9A064, P55067, Q8MJS1, Q6P1C6, P15814, Q6EAS5, Q95460, D3YXG0, O42197, Q9EP73, P01836, Q9I8N6, P40259, P95493, A0MSX9, P01882, Q01151, Q924C5, P26151, Q28072, Q7ZVE6, Q5R412, P18468, Q09101, P06731, Q2WEN9, O19477, Q63198	703	1702	76330	1.913822412925635	0.851747541530964	0.059717992356266514	2.194283413916853
GOTERM_BP_DIRECT	GO:0010575~positive regulation of vascular endothelial growth factor production	5	0.6934812760055479	0.0013480216221024312	P01031, P12387, P01027, Q2UVX4, P01024	647	50	67534	10.438021638330756	0.9554273543122785	0.061509312338440925	2.3302123656431473
UP_KEYWORDS	Electron transport	18	2.496532593619972	0.0013508564797436345	P34943, Q9I426, P31800, O75489, Q5RC24, Q9CQ54, Q9CZ13, Q68FU3, Q91YT0, O95299, P00125, Q7ZVF3, Q60HE3, P28331, P13804, P23004, O95167, A5PL98	719	816	79990	2.4540824674793424	0.4535109782566733	0.02297207090766218	1.897681477040536
KEGG_PATHWAY	bta05133:Pertussis	4	0.5547850208044383	0.0013931687486022355	P01030, Q3SYW2, Q2KIV9, Q2UVX4	377	18	29944	17.650456822870616	0.7226871261237628	0.043264100940052064	2.1557109767453064
GOTERM_BP_DIRECT	GO:0070371~ERK1 and ERK2 cascade	5	0.6934812760055479	0.0014517853894216329	P23950, P01015, Q7ZXW9, P17431, O46427	647	51	67534	10.233354547383096	0.9649244025133934	0.06480946749382055	2.5074417063535748
INTERPRO	IPR020837:Fibrinogen, conserved site	5	0.6934812760055479	0.0014533713981899057	P02679, Q29RY7, P12799, Q86XS5, P17634	703	53	76330	10.243162725784375	0.8732182994596782	0.06250163735687653	2.3719792299196296
GOTERM_CC_DIRECT	GO:0035631~CD40 receptor complex	4	0.5547850208044383	0.0014545934459284356	Q3LRP1, Q5RBH2, Q9JIQ3, Q9NR28	672	23	68124	17.630434782608695	0.47526085710010124	0.04501629431102405	2.039419805264997
KEGG_PATHWAY	mmu05016:Huntington's disease	7	0.9708737864077669	0.0015027769469939257	Q03265, Q9CQ54, P56382, P19536, P56384, Q9CZ13, Q91YT0	377	98	29944	5.673361121636983	0.7493241650828509	0.04507246627499162	2.3234534570060084
GOTERM_BP_DIRECT	GO:0070098~chemokine-mediated signaling pathway	6	0.8321775312066574	0.0015284912963529655	O70460, O08565, Q16627, A9QWP9, P78556, O89093	647	87	67534	7.198635612641901	0.9706187162584909	0.0668269843542928	2.638261047410162
GOTERM_BP_DIRECT	GO:0006629~lipid metabolic process	18	2.496532593619972	0.001569028557653031	Q9NZ01, P35790, Q8R197, Q5U403, Q6PC64, Q9R182, Q9Z2V4, P49638, Q03265, P54527, Q9D4V0, P15999, Q7ZW77, Q7T2V2, P01027, Q15067, Q7ZUS4, Q13790	647	776	67534	2.421190586210743	0.9732446637711655	0.06726581827516875	2.7073291230643615
GOTERM_BP_DIRECT	GO:0050853~B cell receptor signaling pathway	6	0.8321775312066574	0.0016079928907926358	Q07014, P01836, B9A064, P40259, P55160, P15814	647	88	67534	7.116832935225516	0.9755473344887267	0.0676240546183553	2.77367367518504
KEGG_PATHWAY	hsa00020:Citrate cycle (TCA cycle)	4	0.5547850208044383	0.001639072198987924	P53597, Q96I99, P35558, P36957	377	19	29944	16.721485411140584	0.7789095956505515	0.04751730646777397	2.5316618800372392
PIR_SUPERFAMILY	PIRSF036979:ureohydrolase/formiminoglutamase/proclavaminate amidino hydrolase	4	0.5547850208044383	0.0017999893505295905	P05089, Q95JC8, Q90XD2, P30759	119	21	10047	16.081632653061224	0.16184975554066372	0.0844945415458539	1.9723504915900691
GOTERM_MF_DIRECT	GO:0004658~propionyl-CoA carboxylase activity	3	0.4160887656033287	0.0018126087368938	Q99MN9, P05166, Q2TBR0	625	7	66065	45.30171428571428	0.8149734137843969	0.10008366823486414	2.8000010219603855
INTERPRO	IPR004827:Basic-leucine zipper domain	7	0.9708737864077669	0.001826982083972872	P51145, Q5ZL67, P27925, Q3SZZ2, Q05826, Q61827, P53450	703	138	76330	5.5075556105304395	0.9254799701586865	0.07567126327147145	2.9731348987835693
GOTERM_BP_DIRECT	GO:0070561~vitamin D receptor signaling pathway	3	0.4160887656033287	0.0018584282299768432	P26794, Q95LJ0, Q07973	647	7	67534	44.73437844998896	0.9862885306700845	0.07636250343785755	3.1990728230496535
GOTERM_BP_DIRECT	GO:0031086~nuclear-transcribed mRNA catabolic process, deadenylation-independent decay	3	0.4160887656033287	0.0018584282299768432	P23950, Q7ZXW9, P17431	647	7	67534	44.73437844998896	0.9862885306700845	0.07636250343785755	3.1990728230496535
UP_KEYWORDS	SH2 domain	10	1.3869625520110958	0.0019399291595313284	O43639, Q07014, O88583, Q6DV79, Q9H788, Q68CZ2, Q90X67, Q7ZXK3, Q8R4L0, O15524	719	305	79990	3.64759798445017	0.5802057324376506	0.03163654999225651	2.714683153545816
GOTERM_MF_DIRECT	GO:0032403~protein complex binding	14	1.9417475728155338	0.0019509384461816651	F1LRS8, Q07014, O43639, Q7Z4H4, P55160, P05107, Q9CZ13, Q9R012, Q13315, Q9JLQ0, Q62469, Q9JK11, P46527, Q06647	625	534	66065	2.7712659176029963	0.8373484221202713	0.10132341091638852	3.010641209944487
GOTERM_MF_DIRECT	GO:0019825~oxygen binding	7	0.9708737864077669	0.0020074381255368234	P35520, Q91WT9, P14527, Q01741, P02141, P02142, P02019	625	137	66065	5.400934306569343	0.8456903265265225	0.09861416147784019	3.096552561867727
KEGG_PATHWAY	rno01100:Metabolic pathways	15	2.0804438280166435	0.0020165586471823024	P21213, P15999, P18757, P41562, Q920P0, Q5I0P2, P15650, P11884, O88989, P14650, Q923S8, P21571, P50169, Q06647, Q794C0	377	455	29944	2.618474363832454	0.8438763672576992	0.056382698395002095	3.1061541539724957
INTERPRO	IPR001314:Peptidase S1A, chymotrypsin-type	9	1.248266296809986	0.002169232765133703	Q3SYW2, P00751, O15393, P04186, P19637, P81187, Q864W0, Q8SQ74, P06681	703	246	76330	3.9723484717066233	0.9542084783204087	0.0867044832575794	3.5207775357612103
INTERPRO	IPR002035:von Willebrand factor, type A	10	1.3869625520110958	0.0022194795799257024	Q3SYW2, P00751, P04186, P81187, Q864W0, Q62469, P05107, Q8SQ74, D3YXG0, P06681	703	304	76330	3.5716291083327096	0.957368578805548	0.08620364125108626	3.600933661826833
UP_SEQ_FEATURE	region of interest:Acyl-CoA binding	3	0.4160887656033287	0.002399282443158023	Q99MN9, P05166, Q2TBR0	635	8	67159	39.66082677165354	0.9805430539028414	0.11583446168584743	3.954058892714285
GOTERM_MF_DIRECT	GO:0005515~protein binding	106	14.701803051317613	0.0024420743276291233	P00367, P04114, P08603, P78543, P42773, O15524, P78545, P87141, Q16625, Q15070, P22892, P25054, P08174, P32929, Q96N96, Q62733, Q6V0K7, Q9H4B4, P08169, Q6PR54, Q53H47, P14222, P46527, Q8IVP5, Q16851, O89051, Q12923, B1AZP2, O43639, P17480, O76082, Q9UBJ2, Q9R012, P23950, Q13315, Q03265, Q9EP73, Q3UZZ4, Q8CAQ8, F1LRS8, O75489, Q9NX36, P21953, P50395, Q8CIS0, Q9CSP9, Q8K1B8, Q9UL19, O75293, Q90474, P55160, Q96S65, Q91YT0, Q9Z1P3, P13609, Q9JLQ0, P01027, P13804, P01024, P01025, Q9NZ01, P02679, P02786, Q68CZ2, P84092, E9Q4P1, P05107, Q80VA5, P62314, Q9H788, Q9Z329, P11884, O75170, P28331, Q99969, Q9ET47, Q9QZ23, P25116, Q8R4L0, Q63198, Q569Z6, Q91ZR2, P29279, Q9ER41, Q9CZ13, P48960, O89093, Q61827, P50615, P19397, Q8NHH9, P52293, Q9NR28, Q9JK11, Q15843, Q07014, Q63HM2, B7SXM5, P22339, P18468, P62937, F1LMY4, O15393, P81274, Q96B67, Q05519	625	8499	66065	1.318346158371573	0.8970906505650521	0.11279508605968336	3.7550666468990523
UP_KEYWORDS	Immunoglobulin domain	21	2.912621359223301	0.0024440815075496575	B9A064, P01882, P55067, Q01151, Q924C5, Q6P1C6, P26151, P15814, Q5EA85, Q5R412, Q95460, Q09101, P06731, Q9EP73, O42197, P01836, Q9I8N6, P40259, Q2WEN9, O19477, Q63198	719	1091	79990	2.1414175151607093	0.665072670710389	0.03831254786372895	3.4088795150361784
SMART	SM00338:BRLZ	7	0.9708737864077669	0.0025802183634939797	P51145, Q5ZL67, P27925, Q3SZZ2, Q05826, Q61827, P53450	355	130	33701	5.111744312026002	0.49962235094320917	0.0740476125144105	3.336056536048959
PIR_SUPERFAMILY	PIRSF001553:succinyl-CoA synthetase, alpha subunit	3	0.4160887656033287	0.002763793840992262	P53597, Q9WUM5, Q9YGD2	119	7	10047	36.183673469387756	0.2375564276788481	0.08644246816907575	3.0138375953295826
GOTERM_BP_DIRECT	GO:0001666~response to hypoxia	13	1.8030513176144243	0.002776757039920214	P51145, O88583, P53690, O08565, P02786, Q13315, F1LMY4, A1L1V4, P19637, Q9Z329, Q62469, P46527, Q8IVP5	647	485	67534	2.797820232954636	0.9983584400384685	0.11004447298355402	4.744014485083725
GOTERM_MF_DIRECT	GO:0045296~cadherin binding	5	0.6934812760055479	0.002851551214938616	F1LRS8, Q9JLQ0, P25054, Q24292, Q3UZZ4	625	62	66065	8.524516129032259	0.9297525245709946	0.12434801591050859	4.371627550816615
GOTERM_CC_DIRECT	GO:0005750~mitochondrial respiratory chain complex III	4	0.5547850208044383	0.0028725654147142045	P31800, Q5RC24, Q9CZ13, P23004	672	29	68124	13.982758620689655	0.7203950941935044	0.08144961020193442	3.990228479077429
KEGG_PATHWAY	bta04260:Cardiac muscle contraction	4	0.5547850208044383	0.0028864325431217524	P00125, P31800, P00428, P23004	377	23	29944	13.813400991811786	0.9300068442829346	0.07742499535163971	4.417960374110397
UP_SEQ_FEATURE	nucleotide phosphate-binding region:NAD	14	1.9417475728155338	0.00288860379766194	P51659, Q7ZVB2, P00367, Q802W2, Q9EQ20, O88989, Q7SY23, Q5NVR2, P09623, P31937, Q66I21, P11884, Q2KJC9, Q8BWF0	635	560	67159	2.644055118110236	0.9912976792761418	0.13390665893792064	4.742204079421752
BIOCARTA	h_lectinPathway:Lectin Induced Complement Pathway	4	0.5547850208044383	0.0029003078798981456	P01031, P01024, P0C0L4, P06681	51	11	1788	12.748663101604278	0.2073406761061224	0.10968582854484588	3.040657816152692
BIOCARTA	h_classicPathway:Classical Complement Pathway	4	0.5547850208044383	0.0029003078798981456	P01031, P01024, P0C0L4, P06681	51	11	1788	12.748663101604278	0.2073406761061224	0.10968582854484588	3.040657816152692
INTERPRO	IPR014033:Arginase	3	0.4160887656033287	0.0029132087015655756	P05089, Q95JC8, P30759	703	9	76330	36.192508297771454	0.9841215701142632	0.10870302594125236	4.701228788454892
GOTERM_BP_DIRECT	GO:0031639~plasminogen activation	4	0.5547850208044383	0.0029183584456697574	P02679, P19637, P12799, P26644	647	30	67534	13.917362184441009	0.9988168484690716	0.11338951333157954	4.98015743792295
UP_KEYWORDS	Oxygen transport	4	0.5547850208044383	0.002942779641521757	P14527, P02141, P02142, P02019	719	32	79990	13.906467315716272	0.7321590124509527	0.04440994353363115	4.0910336541310155
GOTERM_BP_DIRECT	GO:0006107~oxaloacetate metabolic process	5	0.6934812760055479	0.002983931607941487	O88989, Q9Z2V4, P00504, P35558, P00508	647	62	67534	8.41775938575061	0.9989833403641241	0.11387638932771837	5.089324086759817
GOTERM_BP_DIRECT	GO:0043547~positive regulation of GTPase activity	18	2.496532593619972	0.0029875877140956185	Q91ZR2, O70460, O43639, Q9UPP2, P55160, Q96P48, P78556, O89093, P50395, Q3LRP1, Q8N103, Q16627, P56159, P26374, Q9UIA0, Q9NS28, Q0P5H5, Q96N96	647	827	67534	2.2718789539293063	0.9989919012235717	0.11215682584664954	5.095407315720224
GOTERM_CC_DIRECT	GO:0016020~membrane	125	17.337031900138697	0.003010602674115277	P70691, Q6NYY9, Q2TBI0, Q6DH46, Q5SPF7, Q9D4V0, Q9EQT3, O18737, Q9I8N6, Q91ZX1, P22892, Q1LU99, Q9QYJ6, P49697, Q9CQW9, Q62733, P10619, Q9NUQ9, Q3UV71, Q6UXC1, Q66H52, Q3ZBD0, P49312, P04233, A1L1V4, Q06466, Q7ZW38, Q6PFX9, Q7ZUN8, P14222, Q15067, P51659, Q99439, O89051, B1AZP2, P51655, Q9DA39, Q6P1C6, Q6DGU5, Q99J59, P97468, Q6J9G1, Q03265, Q9FKK7, Q9EP73, P21447, Q8CAQ8, Q60943, Q9UHC6, Q8K0Z9, Q60754, O01884, P50395, Q7ZV14, Q8HYS5, Q8CIS0, Q62469, Q8K1B8, Q9QYI3, P53690, Q5SPB1, P55160, Q8I480, Q1LWC2, P11586, P56404, Q91YT0, Q32KW9, Q9QZC1, Q9Z1P3, Q9Z2P8, Q920P0, P97583, P36957, Q794C0, Q7TQA3, P02786, Q12275, P26151, P35576, P56382, Q63ZW2, Q503V0, P56384, P05107, P11179, Q7ZW77, Q9Z329, Q8VZG1, P28331, Q5ZJF4, Q5RII3, Q8R4L0, Q91ZR2, Q9DBM0, Q8MJS1, P15814, Q7TMV1, Q9ER41, P48960, Q9CZ13, Q96FZ5, O54905, Q7ZVF3, Q99MQ3, Q8NHH9, P52293, Q15546, Q7ZWE6, Q07014, A4IG32, Q9NR34, Q6PC64, Q3ZCJ8, P18468, Q99N07, P15999, P62937, F1LMY4, Q99615, P34711, P35846, Q8R2Y0, Q62651, A5PL98	672	9931	68124	1.2759918437216797	0.7370282426387661	0.08009216190377921	4.178195337206692
GOTERM_BP_DIRECT	GO:0008285~negative regulation of cell proliferation	17	2.3578363384188625	0.0030313801686806547	Q9CQW9, Q9UL19, O43639, Q07014, P26824, P78543, Q7TMV1, P42773, P01015, P18757, Q6DV79, Q99674, Q99675, P25054, P25116, P46527, Q9Y5S1	647	759	67534	2.3378968096393002	0.9990890106518564	0.11189088563758098	5.168243026784758
GOTERM_BP_DIRECT	GO:0006950~response to stress	7	0.9708737864077669	0.003037029397390196	P01031, Q99674, O75293, Q99675, Q90474, Q99MQ3, P22339	647	147	67534	4.970486494443218	0.9991008369051907	0.11032652776022134	5.177634998338565
GOTERM_MF_DIRECT	GO:0004053~arginase activity	3	0.4160887656033287	0.0030686097131101	P05089, Q95JC8, P30759	625	9	66065	35.23466666666666	0.9426277545503374	0.12724857984379634	4.696957256065026
INTERPRO	IPR000971:Globin	4	0.5547850208044383	0.0031500678566108234	P14527, P02141, P02142, P02019	703	32	76330	13.572190611664297	0.9886683599931819	0.11404162462902157	5.074191743558498
GOTERM_BP_DIRECT	GO:0009607~response to biotic stimulus	4	0.5547850208044383	0.003208264097999979	Q9CQW9, A4IFJ1, Q01628, A6NNB3	647	31	67534	13.468415017200977	0.9993949202168886	0.11438935071017331	5.461900800893538
INTERPRO	IPR000980:SH2 domain	10	1.3869625520110958	0.0033107690037895298	O43639, Q07014, O88583, Q6DV79, Q9H788, Q68CZ2, Q90X67, Q7ZXK3, Q8R4L0, O15524	703	323	76330	3.3615332784307856	0.9909870392234477	0.11655254661888381	5.326453618934357
KEGG_PATHWAY	mmu04145:Phagosome	6	0.8321775312066574	0.0033835018156912885	Q91ZX1, P26151, P01027, Q60754, Q62469, P18468	377	80	29944	5.957029177718833	0.955758839852518	0.08762922012745022	5.160078737283613
INTERPRO	IPR001811:Chemokine interleukin-8-like domain	5	0.6934812760055479	0.003438705084028667	O70460, Q16627, A9QWP9, P78556, O89093	703	67	76330	8.102800365172714	0.9924889202410704	0.117873578886446	5.52683188243136
GOTERM_BP_DIRECT	GO:0010506~regulation of autophagy	6	0.8321775312066574	0.003472811171118448	Q13315, Q6UX65, Q6NYY9, Q3ZC48, Q3SZZ2, Q9Y4B5	647	105	67534	5.964583793331861	0.9996719158739068	0.12136962484402891	5.899494991754894
GOTERM_BP_DIRECT	GO:0008283~cell proliferation	14	1.9417475728155338	0.0034909811017734944	P04186, P17431, Q24292, Q99J59, Q6B4U9, P26794, Q95LJ0, P23950, P04233, P84245, Q6DV79, P55906, Q53H47, Q62469	647	564	67534	2.590998279018273	0.9996854245988515	0.12015062573323398	5.929480154271937
GOTERM_BP_DIRECT	GO:0030193~regulation of blood coagulation	4	0.5547850208044383	0.0035152112987657355	Q91ZX1, P26824, P25116, P26644	647	32	67534	13.047527047913446	0.9997025778412734	0.119161156274181	5.969452333740744
GOTERM_BP_DIRECT	GO:0007160~cell-matrix adhesion	8	1.1095700416088765	0.003516160026038397	P01015, P02679, Q9R182, P29279, Q76B49, Q62469, P12799, P05107	647	202	67534	4.133869955774557	0.999703230110496	0.11746988099547384	5.971017108563148
INTERPRO	IPR001254:Peptidase S1	9	1.248266296809986	0.00356157857685149	Q3SYW2, P00751, O15393, P04186, P19637, P81187, Q864W0, Q8SQ74, P06681	703	267	76330	3.659916569437563	0.9936953590527277	0.11896835251627724	5.718905802612618
GOTERM_BP_DIRECT	GO:0030593~neutrophil chemotaxis	6	0.8321775312066574	0.003616578553531308	O70460, Q16627, P55160, P78556, P05107, O89093	647	106	67534	5.908314134904202	0.9997647701482847	0.1189052517436705	6.13650275942117
GOTERM_BP_DIRECT	GO:0014070~response to organic cyclic compound	8	1.1095700416088765	0.003618441500445383	Q15843, P51145, O88844, Q07014, P41562, O88583, Q01151, P78543	647	203	67534	4.113506064366801	0.9997657821709175	0.11729573873643684	6.139570224356861
INTERPRO	IPR017348:Proto-oncogene serine/threonine-protein kinase Pim-1	3	0.4160887656033287	0.003619365575603435	Q9PU85, P26794, Q95LJ0	703	10	76330	32.57325746799431	0.994193762357377	0.11801571111331	5.809110645751092
GOTERM_BP_DIRECT	GO:0022904~respiratory electron transport chain	5	0.6934812760055479	0.0037414098108745093	Q7ZVF3, Q99MQ3, P13804, Q8BWF0, A5PL98	647	66	67534	7.907592150250573	0.9998237965488899	0.11936826977112003	6.341836778853538
INTERPRO	IPR005811:ATP-citrate lyase/succinyl-CoA ligase	4	0.5547850208044383	0.003749082948711036	P53597, Q96I99, Q9WUM5, Q9YGD2	703	34	76330	12.773826458036984	0.9951738309937249	0.11926008449810233	6.011302800941176
UP_KEYWORDS	Pyrrolidone carboxylic acid	7	0.9708737864077669	0.0038217130860311466	Q03265, O95479, P15999, P02457, Q2KIV9, P05107, A5HAK0	719	164	79990	4.7485498151226295	0.819419463923094	0.055455628118710965	5.282411385064445
GOTERM_BP_DIRECT	GO:0061402~positive regulation of transcription from RNA polymerase II promoter in response to acidic pH	3	0.4160887656033287	0.003907231088331497	P05153, Q9Z2V4, P35558	647	10	67534	31.314064914992272	0.9998799645086268	0.12263884723574825	6.6139401356329675
GOTERM_BP_DIRECT	GO:0019882~antigen processing and presentation	5	0.6934812760055479	0.003949305353411807	P04233, Q8HY81, O19477, P18468, Q95460	647	67	67534	7.789568386813999	0.999891105277297	0.12221973608618542	6.682862987926597
GOTERM_BP_DIRECT	GO:0030308~negative regulation of cell growth	9	1.248266296809986	0.004014582431655778	P01015, Q05A80, P18757, Q99674, O75489, Q9JK11, P42773, P97583, P46527	647	262	67534	3.585579952098352	0.9999063793637313	0.1224765018078896	6.789700005280852
GOTERM_MF_DIRECT	GO:0005344~oxygen transporter activity	4	0.5547850208044383	0.0040362517196820425	P14527, P02141, P02142, P02019	625	34	66065	12.435764705882352	0.9767467416582037	0.1571519926638738	6.134705609513835
INTERPRO	IPR000827:CC chemokine, conserved site	4	0.5547850208044383	0.004072797889564778	O70460, Q16627, P78556, O89093	703	35	76330	12.408859987807357	0.9969578243142597	0.12608458061902894	6.514104544797861
SMART	SM00327:VWA	8	1.1095700416088765	0.004091572213446773	Q3SYW2, P00751, P04186, P81187, Q864W0, Q62469, Q8SQ74, P06681	355	190	33701	3.9971534469977765	0.6667261585215652	0.10405753211286406	5.2420771062437925
KEGG_PATHWAY	gga00250:Alanine, aspartate and glutamate metabolism	3	0.4160887656033287	0.004188307787244137	P21265, P00504, P00508	377	8	29944	29.785145888594162	0.9789601085542952	0.1044559413064241	6.350219056777384
GOTERM_BP_DIRECT	GO:0071347~cellular response to interleukin-1	7	0.9708737864077669	0.004328800058122138	P05153, O70460, Q16627, P35558, P78556, Q02445, O89093	647	158	67534	4.624439966349069	0.9999547759254316	0.1297221856983447	7.302358907526829
GOTERM_MF_DIRECT	GO:0016627~oxidoreductase activity, acting on the CH-CH group of donors	5	0.6934812760055479	0.0044179235467948445	Q9NZ01, Q60759, Q7ZVF3, Q9DBS4, Q15067	625	70	66065	7.550285714285715	0.9837192460980742	0.163922150067921	6.696199633034783
GOTERM_BP_DIRECT	GO:0006635~fatty acid beta-oxidation	7	0.9708737864077669	0.004600187020394948	P51659, Q9DBS4, O46629, O14975, Q62651, Q15067, Q9UBJ2	647	160	67534	4.566634466769706	0.9999758808835957	0.13554044970028756	7.742997194859358
GOTERM_MF_DIRECT	GO:0032216~glucosaminyl-phosphotidylinositol O-acyltransferase activity	3	0.4160887656033287	0.004629827724938285	Q7ZUN8, Q6DBY2, Q9UTL4	625	11	66065	28.828363636363633	0.9866433123643876	0.1645814478929427	7.006582072004508
SMART	SM00199:SCY	5	0.6934812760055479	0.004633532201362549	O70460, Q16627, A9QWP9, P78556, O89093	355	64	33701	7.416593309859156	0.7119647691616304	0.10698512719380782	5.917060526891083
GOTERM_MF_DIRECT	GO:0003995~acyl-CoA dehydrogenase activity	5	0.6934812760055479	0.00464727198919383	Q60759, Q2KHZ9, Q9DBS4, P13804, Q15067	625	71	66065	7.443943661971831	0.9868592454212209	0.15909910992052456	7.032090105344291
GOTERM_BP_DIRECT	GO:0051365~cellular response to potassium ion starvation	3	0.4160887656033287	0.004745336944645168	P05153, Q9Z2V4, P35558	647	11	67534	28.467331740902065	0.9999827688701615	0.1377645756937642	7.9778590350382705
GOTERM_CC_DIRECT	GO:0005623~cell	11	1.5256588072122053	0.004861790419739978	F1LMY4, Q9BGL2, P68503, Q16627, P22892, Q9JM53, Q01741, P0DKX7, P19367, P49947, P49946	672	380	68124	2.9345394736842105	0.8845624726957612	0.11926766324138471	6.6661548317940795
UP_KEYWORDS	Peroxisome	11	1.5256588072122053	0.004908007864221934	P51659, Q06S87, Q9C8G9, Q60415, Q6P5L8, O14975, Q62651, Q8WNV7, Q15067, Q29448, Q9UBJ2	719	417	79990	2.9346981385684225	0.889117143872818	0.06848645492979799	6.73585719506431
